RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 151 - 151 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:06:12,1990-01-01 02:00:00,1990-01-01 04:06:12,120.27179598,193.55908035,125.00283295,,,,,151,1,1265,Gympie,152.6706,-26.18893,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 268 - 268 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 23:21:41,1990-01-01 02:00:00,1990-01-01 13:21:41.000001,665.49048331,1071.00525838,683.89238869,,,,,268,1,1160,Moranbah,148.0456,-22.0039,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 219 - 219 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:18:51,1990-01-01 02:00:00,1990-01-01 04:18:51,132.17435825,212.71443584,138.95478774,,,,,219,1,1333,Dalby,151.261,-27.18328,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 152 - 152 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:13:24,1990-01-01 02:00:00,1990-01-01 04:13:24,125.52845527,202.01887036,131.97524288,,,,,152,1,1266,The Palms,152.5889,-26.19336,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 262 - 262 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 22:29:26,1990-01-01 02:00:00,1990-01-01 12:29:26,605.05923059,973.75038989,630.23743516,,,,,262,1,1154,Grasstree Beach,149.3067,-21.36404,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 155 - 155 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:06:28,1990-01-01 02:00:00,1990-01-01 04:06:28,121.28091416,195.18310188,125.26139012,,,,,155,1,1269,Pie Creek,152.6277,-26.23769,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 156 - 156 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 15:01:27,1990-01-01 02:00:00,1990-01-01 05:01:27,164.14230402,264.16196045,181.6440468,,,,,156,1,1270,Murgon,151.9402,-26.24246,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 256 - 256 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 23:01:03,1990-01-01 02:00:00,1990-01-01 13:01:03,634.35162795,1020.89202812,663.08000189,,,,,256,1,1148,Mirani,148.8653,-21.16023,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 161 - 161 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:58:40,1990-01-01 02:00:00,1990-01-01 03:58:40,113.83555714,183.20093728,117.52798947,,,,,161,1,1275,Amamoor,152.6748,-26.34607,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 259 - 259 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 22:43:58,1990-01-01 02:00:00,1990-01-01 12:43:58,619.32163673,996.70355354,645.58074531,,,,,259,1,1151,Eton,148.9732,-21.26365,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 163 - 163 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:47:04,1990-01-01 02:00:00,1990-01-01 03:47:04,101.57363867,163.46725288,105.98185281,,,,,163,1,1277,Pomona,152.8533,-26.36256,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 390 - 390 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 10:39:44,1990-01-01 02:00:00,1990-01-02 00:39:44.000001,1340.87061715,2157.92639834,1361.09379396,,,,,390,1,1060,Karumba,140.8383,-17.48673,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 295 - 295 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 19:22:11,1990-01-01 02:00:00,1990-01-01 09:22:11,421.20575868,677.86631622,442.54595517,,,,,295,1,1187,Mount Morgan,150.3881,-23.64464,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 228 - 228 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 00:33:25,1990-01-01 02:00:00,1990-01-01 14:33:25,733.41019652,1180.31165993,756.3974513,,,,,228,1,1120,Bowen,148.2418,-20.01494,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 167 - 167 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:54:42,1990-01-01 02:00:00,1990-01-01 03:54:42.000001,100.54185741,161.80675859,113.75491927,,,,,167,1,1281,Sunshine Beach,153.1058,-26.41021,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 414 - 414 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 09:17:23,1990-01-01 02:00:00,1990-01-01 23:17:23,1248.30136637,2008.95033207,1276.13340223,,,,,414,1,1084,Croydon,142.2422,-18.2051,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 292 - 292 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 21:02:53,1990-01-01 02:00:00,1990-01-01 11:02:53,523.30159053,842.17395926,542.94546727,,,,,292,1,1184,Blackwater,148.8834,-23.5779,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
